person_id,crash_id,road_user,gender,age,age_group,load_ts
2289,20223170,Driver,Male,67,65_to_74,2025-05-06T08:22:34
2290,20221054,Motorcycle rider,Male,20,17_to_25,2025-05-06T08:22:34
2291,20221096,Passenger,Male,88,75_or_older,2025-05-06T08:22:34
2292,20221235,Motorcycle rider,Male,56,40_to_64,2025-05-06T08:22:34
2293,20222047,Driver,Female,30,26_to_39,2025-05-06T08:22:34
2294,20221010,Driver,Female,19,17_to_25,2025-05-06T08:22:34
2295,20222195,Driver,Male,20,17_to_25,2025-05-06T08:22:34
2296,20222195,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
2297,20223117,Driver,Female,37,26_to_39,2025-05-06T08:22:34
2298,20222233,Driver,Female,79,75_or_older,2025-05-06T08:22:34
2299,20223121,Motorcycle rider,Male,64,40_to_64,2025-05-06T08:22:34
2300,20222119,Passenger,Female,84,75_or_older,2025-05-06T08:22:34
2301,20228003,Driver,Male,42,40_to_64,2025-05-06T08:22:34
2302,20227018,Passenger,Female,67,65_to_74,2025-05-06T08:22:34
2303,20227018,Driver,Male,74,65_to_74,2025-05-06T08:22:34
2304,20221217,Motorcycle rider,Male,49,40_to_64,2025-05-06T08:22:34
2305,20221089,Driver,Male,41,40_to_64,2025-05-06T08:22:34
2306,20226042,Motorcycle rider,Male,32,26_to_39,2025-05-06T08:22:34
2307,20223042,Driver,Male,28,26_to_39,2025-05-06T08:22:34
2308,20227038,Driver,Male,22,17_to_25,2025-05-06T08:22:34
2309,20223114,Motorcycle rider,Male,61,40_to_64,2025-05-06T08:22:34
2310,20224053,Driver,Female,66,65_to_74,2025-05-06T08:22:34
2311,20222231,Motorcycle rider,Male,58,40_to_64,2025-05-06T08:22:34
2312,20223264,Passenger,Male,19,17_to_25,2025-05-06T08:22:34
2313,20226016,Passenger,Female,19,17_to_25,2025-05-06T08:22:34
2314,20226016,Passenger,Male,28,26_to_39,2025-05-06T08:22:34
2315,20226016,Driver,Male,27,26_to_39,2025-05-06T08:22:34
2316,20222164,Passenger,Female,39,26_to_39,2025-05-06T08:22:34
2317,20221118,Motorcycle rider,Male,32,26_to_39,2025-05-06T08:22:34
2318,20223086,Driver,Female,39,26_to_39,2025-05-06T08:22:34
2319,20224043,Driver,Male,63,40_to_64,2025-05-06T08:22:34
2320,20223265,Pedestrian,Female,79,75_or_older,2025-05-06T08:22:34
2321,20223180,Driver,Male,70,65_to_74,2025-05-06T08:22:34
2322,20221168,Driver,Male,91,75_or_older,2025-05-06T08:22:34
2323,20223100,Motorcycle rider,Male,72,65_to_74,2025-05-06T08:22:34
2324,20221239,Motorcycle rider,Male,62,40_to_64,2025-05-06T08:22:34
2325,20221092,Driver,Male,85,75_or_older,2025-05-06T08:22:34
2326,20223202,Motorcycle rider,Male,44,40_to_64,2025-05-06T08:22:34
2327,20222005,Driver,Male,35,26_to_39,2025-05-06T08:22:34
2328,20224008,Driver,Male,41,40_to_64,2025-05-06T08:22:34
2329,20223241,Passenger,Female,30,26_to_39,2025-05-06T08:22:34
2330,20227009,Passenger,Female,32,26_to_39,2025-05-06T08:22:34
2331,20222071,Driver,Male,65,65_to_74,2025-05-06T08:22:34
2332,20227031,Driver,Male,78,75_or_older,2025-05-06T08:22:34
2333,20223097,Passenger,Female,64,40_to_64,2025-05-06T08:22:34
2334,20224056,Pedestrian,Female,73,65_to_74,2025-05-06T08:22:34
2335,20221232,Driver,Male,30,26_to_39,2025-05-06T08:22:34
2336,20222224,Driver,Male,19,17_to_25,2025-05-06T08:22:34
2337,20224057,Driver,Female,31,26_to_39,2025-05-06T08:22:34
2338,20221256,Driver,Male,74,65_to_74,2025-05-06T08:22:34
2339,20223238,Driver,Male,21,17_to_25,2025-05-06T08:22:34
2340,20222003,Passenger,Male,36,26_to_39,2025-05-06T08:22:34
2341,20227037,Driver,Male,22,17_to_25,2025-05-06T08:22:34
2342,20227012,Pedestrian,Female,21,17_to_25,2025-05-06T08:22:34
2343,20223256,Motorcycle rider,Male,28,26_to_39,2025-05-06T08:22:34
2344,20222140,Driver,Male,30,26_to_39,2025-05-06T08:22:34
2345,20221055,Motorcycle rider,Male,62,40_to_64,2025-05-06T08:22:34
2346,20222152,Driver,Male,44,40_to_64,2025-05-06T08:22:34
2347,20221098,Driver,Male,83,75_or_older,2025-05-06T08:22:34
2348,20223076,Pedestrian,Male,1,0_to_16,2025-05-06T08:22:34
2349,20222044,Driver,Male,46,40_to_64,2025-05-06T08:22:34
2350,20222216,Motorcycle rider,Male,42,40_to_64,2025-05-06T08:22:34
2351,20223171,Driver,Female,63,40_to_64,2025-05-06T08:22:34
2352,20223015,Driver,Male,48,40_to_64,2025-05-06T08:22:34
2353,20223191,Driver,Female,20,17_to_25,2025-05-06T08:22:34
2354,20223115,Driver,Male,68,65_to_74,2025-05-06T08:22:34
2355,20223004,Motorcycle rider,Male,60,40_to_64,2025-05-06T08:22:34
2356,20222232,Driver,Male,26,26_to_39,2025-05-06T08:22:34
2357,20223218,Driver,Female,59,40_to_64,2025-05-06T08:22:34
2358,20222197,Driver,Female,88,75_or_older,2025-05-06T08:22:34
2359,20221255,Driver,Male,37,26_to_39,2025-05-06T08:22:34
2360,20222029,Pedestrian,Male,83,75_or_older,2025-05-06T08:22:34
2361,20223125,Driver,Male,43,40_to_64,2025-05-06T08:22:34
2362,20223222,Driver,Male,47,40_to_64,2025-05-06T08:22:34
2363,20223203,Driver,Male,64,40_to_64,2025-05-06T08:22:34
2364,20223111,Driver,Male,83,75_or_older,2025-05-06T08:22:34
2365,20221212,Motorcycle rider,Male,17,17_to_25,2025-05-06T08:22:34
2366,20224066,Driver,Female,38,26_to_39,2025-05-06T08:22:34
2367,20222223,Driver,Female,19,17_to_25,2025-05-06T08:22:34
2368,20226015,Driver,Male,80,75_or_older,2025-05-06T08:22:34
2369,20223008,Driver,Male,18,17_to_25,2025-05-06T08:22:34
2370,20222181,Driver,Male,59,40_to_64,2025-05-06T08:22:34
2371,20227001,Passenger,Female,25,17_to_25,2025-05-06T08:22:34
2372,20227001,Passenger,Female,0,0_to_16,2025-05-06T08:22:34
2373,20224058,Passenger,Male,62,40_to_64,2025-05-06T08:22:34
2374,20222028,Motorcycle rider,Female,52,40_to_64,2025-05-06T08:22:34
2375,20222010,Motorcycle rider,Male,40,40_to_64,2025-05-06T08:22:34
2376,20227023,Pedestrian,Male,45,40_to_64,2025-05-06T08:22:34
2377,20222151,Driver,Male,49,40_to_64,2025-05-06T08:22:34
2378,20221249,Pedestrian,Female,86,75_or_older,2025-05-06T08:22:34
2379,20224033,Driver,Female,29,26_to_39,2025-05-06T08:22:34
2380,20223098,Driver,Male,58,40_to_64,2025-05-06T08:22:34
2381,20223188,Pedal cyclist,Female,45,40_to_64,2025-05-06T08:22:34
2382,20222105,Driver,Male,21,17_to_25,2025-05-06T08:22:34
2383,20221149,Driver,Male,36,26_to_39,2025-05-06T08:22:34
2384,20222024,Passenger,Male,23,17_to_25,2025-05-06T08:22:34
2385,20221197,Motorcycle rider,Male,19,17_to_25,2025-05-06T08:22:34
2386,20224060,Driver,Female,25,17_to_25,2025-05-06T08:22:34
2387,20223186,Driver,Male,71,65_to_74,2025-05-06T08:22:34
2388,20222154,Pedestrian,Male,82,75_or_older,2025-05-06T08:22:34
2389,20221073,Motorcycle rider,Male,22,17_to_25,2025-05-06T08:22:34
2390,20226019,Driver,Male,43,40_to_64,2025-05-06T08:22:34
2391,20222236,Driver,Male,43,40_to_64,2025-05-06T08:22:34
2392,20221153,Driver,Male,17,17_to_25,2025-05-06T08:22:34
2393,20222089,Motorcycle rider,Male,18,17_to_25,2025-05-06T08:22:34
2394,20222067,Motorcycle rider,Male,33,26_to_39,2025-05-06T08:22:34
2395,20223102,Motorcycle rider,Male,31,26_to_39,2025-05-06T08:22:34
2396,20223032,Driver,Male,57,40_to_64,2025-05-06T08:22:34
2397,20223037,Motorcycle rider,Male,35,26_to_39,2025-05-06T08:22:34
2398,20223177,Driver,Male,79,75_or_older,2025-05-06T08:22:34
2399,20221071,Pedestrian,Male,81,75_or_older,2025-05-06T08:22:34
2400,20223143,Driver,Male,25,17_to_25,2025-05-06T08:22:34
2401,20227016,Passenger,Male,15,0_to_16,2025-05-06T08:22:34
2402,20221151,Pedestrian,Male,49,40_to_64,2025-05-06T08:22:34
2403,20223234,Driver,Male,22,17_to_25,2025-05-06T08:22:34
2404,20222221,Pedestrian,Female,62,40_to_64,2025-05-06T08:22:34
2405,20222133,Driver,Female,53,40_to_64,2025-05-06T08:22:34
2406,20221006,Pedestrian,Male,71,65_to_74,2025-05-06T08:22:34
2407,20223038,Passenger,Female,80,75_or_older,2025-05-06T08:22:34
2408,20223095,Passenger,Male,82,75_or_older,2025-05-06T08:22:34
2409,20223254,Motorcycle rider,Male,66,65_to_74,2025-05-06T08:22:34
2410,20226004,Motorcycle rider,Male,31,26_to_39,2025-05-06T08:22:34
2411,20223085,Motorcycle rider,Male,48,40_to_64,2025-05-06T08:22:34
2412,20222008,Motorcycle rider,Male,67,65_to_74,2025-05-06T08:22:34
2413,20224040,Driver,Male,45,40_to_64,2025-05-06T08:22:34
2414,20222143,Pedestrian,Male,85,75_or_older,2025-05-06T08:22:34
2415,20222123,Passenger,Male,22,17_to_25,2025-05-06T08:22:34
2416,20222132,Pedestrian,Male,55,40_to_64,2025-05-06T08:22:34
2417,20223120,Driver,Female,29,26_to_39,2025-05-06T08:22:34
2418,20223103,Driver,Female,44,40_to_64,2025-05-06T08:22:34
2419,20221129,Pedestrian,Female,44,40_to_64,2025-05-06T08:22:34
2420,20222064,Driver,Male,65,65_to_74,2025-05-06T08:22:34
2421,20222054,Driver,Male,75,75_or_older,2025-05-06T08:22:34
2422,20221120,Passenger,Male,23,17_to_25,2025-05-06T08:22:34
2423,20222011,Pedal cyclist,Male,54,40_to_64,2025-05-06T08:22:34
2424,20221213,Driver,Male,43,40_to_64,2025-05-06T08:22:34
2425,20226003,Driver,Female,22,17_to_25,2025-05-06T08:22:34
2426,20223157,Driver,Male,32,26_to_39,2025-05-06T08:22:34
2427,20222033,Pedestrian,Male,55,40_to_64,2025-05-06T08:22:34
2428,20221070,Driver,Male,66,65_to_74,2025-05-06T08:22:34
2429,20223082,Driver,Male,48,40_to_64,2025-05-06T08:22:34
2430,20223105,Passenger,Female,84,75_or_older,2025-05-06T08:22:34
2431,20222091,Driver,Male,68,65_to_74,2025-05-06T08:22:34
2432,20221122,Motorcycle rider,Male,63,40_to_64,2025-05-06T08:22:34
2433,20221219,Driver,Male,74,65_to_74,2025-05-06T08:22:34
2434,20227022,Driver,Female,46,40_to_64,2025-05-06T08:22:34
2435,20222141,Pedestrian,Male,57,40_to_64,2025-05-06T08:22:34
2436,20222187,Pedestrian,Male,59,40_to_64,2025-05-06T08:22:34
2437,20226030,Driver,Female,54,40_to_64,2025-05-06T08:22:34
2438,20223247,Driver,Male,13,0_to_16,2025-05-06T08:22:34
2439,20223259,Driver,Male,50,40_to_64,2025-05-06T08:22:34
2440,20223204,Driver,Female,86,75_or_older,2025-05-06T08:22:34
2441,20221053,Pedestrian,Female,68,65_to_74,2025-05-06T08:22:34
2442,20222124,Pedestrian,Male,86,75_or_older,2025-05-06T08:22:34
2443,20227021,Passenger,Male,69,65_to_74,2025-05-06T08:22:34
2444,20223178,Passenger,Female,29,26_to_39,2025-05-06T08:22:34
2445,20223026,Driver,Male,22,17_to_25,2025-05-06T08:22:34
2446,20222112,Passenger,Female,24,17_to_25,2025-05-06T08:22:34
2447,20224067,Pedestrian,Female,81,75_or_older,2025-05-06T08:22:34
2448,20223080,Passenger,Male,38,26_to_39,2025-05-06T08:22:34
2449,20227013,Passenger,Male,24,17_to_25,2025-05-06T08:22:34
2450,20221209,Driver,Male,33,26_to_39,2025-05-06T08:22:34
2451,20221123,Driver,Female,23,17_to_25,2025-05-06T08:22:34
2452,20221043,Passenger,Male,18,17_to_25,2025-05-06T08:22:34
2453,20222156,Driver,Male,64,40_to_64,2025-05-06T08:22:34
2454,20221258,Pedestrian,Male,76,75_or_older,2025-05-06T08:22:34
2455,20223013,Driver,Male,32,26_to_39,2025-05-06T08:22:34
2456,20228008,Driver,Female,19,17_to_25,2025-05-06T08:22:34
2457,20222209,Driver,Male,29,26_to_39,2025-05-06T08:22:34
2458,20222059,Passenger,Male,18,17_to_25,2025-05-06T08:22:34
2459,20224068,Driver,Male,43,40_to_64,2025-05-06T08:22:34
2460,20224024,Driver,Male,77,75_or_older,2025-05-06T08:22:34
2461,20221257,Motorcycle rider,Male,70,65_to_74,2025-05-06T08:22:34
2462,20221058,Driver,Female,71,65_to_74,2025-05-06T08:22:34
2463,20223049,Motorcycle rider,Male,61,40_to_64,2025-05-06T08:22:34
2464,20227029,Passenger,Female,7,0_to_16,2025-05-06T08:22:34
2465,20222149,Driver,Male,50,40_to_64,2025-05-06T08:22:34
2466,20222094,Passenger,Male,19,17_to_25,2025-05-06T08:22:34
2467,20222035,Driver,Male,69,65_to_74,2025-05-06T08:22:34
2468,20222226,Driver,Male,28,26_to_39,2025-05-06T08:22:34
2469,20223172,Pedestrian,Male,20,17_to_25,2025-05-06T08:22:34
2470,20222128,Motorcycle rider,Male,33,26_to_39,2025-05-06T08:22:34
2471,20222218,Driver,Female,34,26_to_39,2025-05-06T08:22:34
2472,20222060,Driver,Female,79,75_or_older,2025-05-06T08:22:34
2473,20223011,Motorcycle rider,Male,31,26_to_39,2025-05-06T08:22:34
2474,20223014,Pedestrian,Male,44,40_to_64,2025-05-06T08:22:34
2475,20221177,Pedestrian,Female,77,75_or_older,2025-05-06T08:22:34
2476,20221004,Pedal cyclist,Male,67,65_to_74,2025-05-06T08:22:34
2477,20223033,Driver,Male,76,75_or_older,2025-05-06T08:22:34
2478,20221059,Driver,Male,89,75_or_older,2025-05-06T08:22:34
2479,20223216,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
2480,20224020,Pedestrian,Male,37,26_to_39,2025-05-06T08:22:34
2481,20222001,Pedestrian,Male,3,0_to_16,2025-05-06T08:22:34
2482,20222018,Pedestrian,Male,55,40_to_64,2025-05-06T08:22:34
2483,20223193,Driver,Male,38,26_to_39,2025-05-06T08:22:34
2484,20222077,Pedestrian,Male,46,40_to_64,2025-05-06T08:22:34
2485,20223156,Driver,Male,62,40_to_64,2025-05-06T08:22:34
2486,20221039,Pedestrian,Male,62,40_to_64,2025-05-06T08:22:34
2487,20221003,Pedestrian,Male,74,65_to_74,2025-05-06T08:22:34
2488,20223262,Driver,Male,63,40_to_64,2025-05-06T08:22:34
2489,20226037,Passenger,Male,15,0_to_16,2025-05-06T08:22:34
2490,20226037,Driver,Female,68,65_to_74,2025-05-06T08:22:34
2491,20227014,Motorcycle rider,Male,54,40_to_64,2025-05-06T08:22:34
2492,20224035,Passenger,Male,4,0_to_16,2025-05-06T08:22:34
2493,20222229,Pedestrian,Male,85,75_or_older,2025-05-06T08:22:34
2494,20223063,Passenger,Female,15,0_to_16,2025-05-06T08:22:34
2495,20223063,Driver,Female,21,17_to_25,2025-05-06T08:22:34
2496,20221030,Driver,Female,22,17_to_25,2025-05-06T08:22:34
2497,20221030,Passenger,Female,16,0_to_16,2025-05-06T08:22:34
2498,20222092,Driver,Male,58,40_to_64,2025-05-06T08:22:34
2499,20223212,Motorcycle rider,Male,66,65_to_74,2025-05-06T08:22:34
2500,20221085,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
2501,20221085,Driver,Male,64,40_to_64,2025-05-06T08:22:34
2502,20221085,Driver,Male,73,65_to_74,2025-05-06T08:22:34
2503,20223179,Driver,Male,19,17_to_25,2025-05-06T08:22:34
2504,20223242,Motorcycle rider,Male,28,26_to_39,2025-05-06T08:22:34
2505,20223136,Driver,Male,49,40_to_64,2025-05-06T08:22:34
2506,20227039,Driver,Male,48,40_to_64,2025-05-06T08:22:34
2507,20222115,Driver,Female,53,40_to_64,2025-05-06T08:22:34
2508,20221091,Pedestrian,Male,5,0_to_16,2025-05-06T08:22:34
2509,20226043,Driver,Female,51,40_to_64,2025-05-06T08:22:34
2510,20223087,Motorcycle rider,Male,50,40_to_64,2025-05-06T08:22:34
2511,20223048,Driver,Female,62,40_to_64,2025-05-06T08:22:34
2512,20223155,Driver,Male,39,26_to_39,2025-05-06T08:22:34
2513,20223155,Passenger,Female,42,40_to_64,2025-05-06T08:22:34
2514,20228013,Driver,Male,21,17_to_25,2025-05-06T08:22:34
2515,20223057,Driver,Male,21,17_to_25,2025-05-06T08:22:34
2516,20226002,Motorcycle rider,Male,35,26_to_39,2025-05-06T08:22:34
2517,20223119,Driver,Male,34,26_to_39,2025-05-06T08:22:34
2518,20222158,Driver,Female,25,17_to_25,2025-05-06T08:22:34
2519,20222043,Driver,Female,64,40_to_64,2025-05-06T08:22:34
2520,20221171,Driver,Male,78,75_or_older,2025-05-06T08:22:34
2521,20226021,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
2522,20221155,Driver,Male,70,65_to_74,2025-05-06T08:22:34
2523,20222055,Driver,Male,69,65_to_74,2025-05-06T08:22:34
2524,20223096,Passenger,Male,3,0_to_16,2025-05-06T08:22:34
2525,20223270,Driver,Male,39,26_to_39,2025-05-06T08:22:34
2526,20221028,Driver,Male,41,40_to_64,2025-05-06T08:22:34
2527,20227011,Pedestrian,Female,43,40_to_64,2025-05-06T08:22:34
2528,20223261,Driver,Male,42,40_to_64,2025-05-06T08:22:34
2529,20228014,Passenger,Female,38,26_to_39,2025-05-06T08:22:34
2530,20223183,Pedestrian,Male,59,40_to_64,2025-05-06T08:22:34
2531,20224009,Pedal cyclist,Male,65,65_to_74,2025-05-06T08:22:34
2532,20222075,Driver,Male,27,26_to_39,2025-05-06T08:22:34
2533,20223185,Driver,Male,36,26_to_39,2025-05-06T08:22:34
2534,20223054,Driver,Male,53,40_to_64,2025-05-06T08:22:34
2535,20223269,Motorcycle rider,Male,17,17_to_25,2025-05-06T08:22:34
2536,20221178,Driver,Male,28,26_to_39,2025-05-06T08:22:34
2537,20222202,Passenger,Male,17,17_to_25,2025-05-06T08:22:34
2538,20228015,Passenger,Male,52,40_to_64,2025-05-06T08:22:34
2539,20223168,Driver,Male,46,40_to_64,2025-05-06T08:22:34
2540,20221065,Pedestrian,Male,19,17_to_25,2025-05-06T08:22:34
2541,20223110,Driver,Male,30,26_to_39,2025-05-06T08:22:34
2542,20223088,Pedestrian,Male,27,26_to_39,2025-05-06T08:22:34
2543,20223043,Motorcycle rider,Male,24,17_to_25,2025-05-06T08:22:34
2544,20223197,Driver,Male,30,26_to_39,2025-05-06T08:22:34
2545,20223197,Driver,Male,22,17_to_25,2025-05-06T08:22:34
2546,20223236,Motorcycle rider,Male,23,17_to_25,2025-05-06T08:22:34
2547,20221227,Driver,Male,75,75_or_older,2025-05-06T08:22:34
2548,20221100,Driver,Female,72,65_to_74,2025-05-06T08:22:34
2549,20223134,Driver,Male,77,75_or_older,2025-05-06T08:22:34
2550,20224028,Passenger,Male,17,17_to_25,2025-05-06T08:22:34
2551,20224028,Driver,Male,17,17_to_25,2025-05-06T08:22:34
2552,20221221,Motorcycle rider,Male,72,65_to_74,2025-05-06T08:22:34
2553,20221090,Pedestrian,Male,74,65_to_74,2025-05-06T08:22:34
2554,20222009,Driver,Male,74,65_to_74,2025-05-06T08:22:34
2555,20223006,Pedestrian,Male,63,40_to_64,2025-05-06T08:22:34
2556,20223235,Passenger,Male,12,0_to_16,2025-05-06T08:22:34
2557,20221050,Driver,Male,28,26_to_39,2025-05-06T08:22:34
2558,20223273,Driver,Male,80,75_or_older,2025-05-06T08:22:34
2559,20223190,Motorcycle rider,Male,37,26_to_39,2025-05-06T08:22:34
2560,20223243,Motorcycle rider,Male,47,40_to_64,2025-05-06T08:22:34
2561,20222078,Driver,Male,36,26_to_39,2025-05-06T08:22:34
2562,20221263,Motorcycle rider,Male,66,65_to_74,2025-05-06T08:22:34
2563,20223237,Driver,Male,60,40_to_64,2025-05-06T08:22:34
2564,20226020,Driver,Male,80,75_or_older,2025-05-06T08:22:34
2565,20221211,Driver,Male,54,40_to_64,2025-05-06T08:22:34
2566,20222074,Driver,Male,36,26_to_39,2025-05-06T08:22:34
2567,20226012,Pedestrian,Male,81,75_or_older,2025-05-06T08:22:34
2568,20221222,Driver,Male,60,40_to_64,2025-05-06T08:22:34
2569,20228005,Driver,Male,20,17_to_25,2025-05-06T08:22:34
2570,20222096,Driver,Male,34,26_to_39,2025-05-06T08:22:34
2571,20223224,Driver,Male,53,40_to_64,2025-05-06T08:22:34
2572,20221144,Driver,Male,76,75_or_older,2025-05-06T08:22:34
2573,20221146,Pedestrian,Female,84,75_or_older,2025-05-06T08:22:34
2574,20223083,Driver,Female,80,75_or_older,2025-05-06T08:22:34
2575,20226010,Driver,Female,51,40_to_64,2025-05-06T08:22:34
2576,20226010,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
2577,20223104,Driver,Male,61,40_to_64,2025-05-06T08:22:34
2578,20222025,Pedal cyclist,Female,47,40_to_64,2025-05-06T08:22:34
2579,20224047,Motorcycle rider,Male,18,17_to_25,2025-05-06T08:22:34
2580,20227032,Pedestrian,Female,24,17_to_25,2025-05-06T08:22:34
2581,20223149,Motorcycle rider,Male,26,26_to_39,2025-05-06T08:22:34
2582,20223192,Driver,Female,31,26_to_39,2025-05-06T08:22:34
2583,20223106,Motorcycle rider,Male,60,40_to_64,2025-05-06T08:22:34
2584,20224011,Pedal cyclist,Male,51,40_to_64,2025-05-06T08:22:34
2585,20221114,Driver,Female,89,75_or_older,2025-05-06T08:22:34
2586,20221236,Driver,Male,82,75_or_older,2025-05-06T08:22:34
2587,20221029,Pedestrian,Male,74,65_to_74,2025-05-06T08:22:34
2588,20224023,Driver,Male,25,17_to_25,2025-05-06T08:22:34
2589,20224046,Motorcycle rider,Male,55,40_to_64,2025-05-06T08:22:34
2590,20222189,Pedestrian,Male,47,40_to_64,2025-05-06T08:22:34
2591,20221125,Driver,Male,63,40_to_64,2025-05-06T08:22:34
2592,20222099,Passenger,Female,65,65_to_74,2025-05-06T08:22:34
2593,20221095,Pedestrian,Female,84,75_or_older,2025-05-06T08:22:34
2594,20227015,Motorcycle rider,Male,25,17_to_25,2025-05-06T08:22:34
2595,20223040,Driver,Male,31,26_to_39,2025-05-06T08:22:34
2596,20221147,Motorcycle rider,Male,54,40_to_64,2025-05-06T08:22:34
2597,20227008,Pedestrian,Male,19,17_to_25,2025-05-06T08:22:34
2598,20228012,Pedestrian,Female,40,40_to_64,2025-05-06T08:22:34
2599,20221201,Pedal cyclist,Male,70,65_to_74,2025-05-06T08:22:34
2600,20221062,Motorcycle rider,Male,68,65_to_74,2025-05-06T08:22:34
2601,20223020,Motorcycle rider,Male,34,26_to_39,2025-05-06T08:22:34
2602,20222076,Motorcycle rider,Male,26,26_to_39,2025-05-06T08:22:34
2603,20224064,Driver,Male,85,75_or_older,2025-05-06T08:22:34
2604,20222238,Motorcycle rider,Male,33,26_to_39,2025-05-06T08:22:34
2605,20224059,Driver,Male,31,26_to_39,2025-05-06T08:22:34
2606,20221164,Passenger,Male,21,17_to_25,2025-05-06T08:22:34
2607,20222170,Driver,Female,25,17_to_25,2025-05-06T08:22:34
2608,20222170,Driver,Male,23,17_to_25,2025-05-06T08:22:34
2609,20221108,Passenger,Male,17,17_to_25,2025-05-06T08:22:34
2610,20222144,Driver,Male,25,17_to_25,2025-05-06T08:22:34
2611,20222038,Driver,Male,69,65_to_74,2025-05-06T08:22:34
2612,20226029,Driver,Female,49,40_to_64,2025-05-06T08:22:34
2613,20221046,Driver,Male,41,40_to_64,2025-05-06T08:22:34
2614,20223266,Motorcycle pillion passenger,Female,19,17_to_25,2025-05-06T08:22:34
2615,20223266,Motorcycle rider,Male,60,40_to_64,2025-05-06T08:22:34
2616,20221196,Driver,Female,48,40_to_64,2025-05-06T08:22:34
2617,20226031,Driver,Female,71,65_to_74,2025-05-06T08:22:34
2618,20222072,Pedestrian,Female,59,40_to_64,2025-05-06T08:22:34
2619,20221226,Driver,Male,26,26_to_39,2025-05-06T08:22:34
2620,20223035,Pedestrian,Male,46,40_to_64,2025-05-06T08:22:34
2621,20221124,Pedestrian,Male,51,40_to_64,2025-05-06T08:22:34
2622,20221027,Driver,Male,48,40_to_64,2025-05-06T08:22:34
2623,20221261,Driver,Male,24,17_to_25,2025-05-06T08:22:34
2624,20221113,Driver,Male,19,17_to_25,2025-05-06T08:22:34
2625,20223196,Driver,Female,57,40_to_64,2025-05-06T08:22:34
2626,20221185,Pedal cyclist,Male,82,75_or_older,2025-05-06T08:22:34
2627,20221044,Motorcycle rider,Male,62,40_to_64,2025-05-06T08:22:34
2628,20226001,Driver,Female,64,40_to_64,2025-05-06T08:22:34
2629,20224001,Motorcycle rider,Male,41,40_to_64,2025-05-06T08:22:34
2630,20221231,Motorcycle rider,Male,34,26_to_39,2025-05-06T08:22:34
2631,20222084,Motorcycle rider,Male,68,65_to_74,2025-05-06T08:22:34
2632,20221128,Pedestrian,Male,39,26_to_39,2025-05-06T08:22:34
2633,20227024,Passenger,Male,23,17_to_25,2025-05-06T08:22:34
2634,20222066,Passenger,Female,19,17_to_25,2025-05-06T08:22:34
2635,20221018,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
