crash_id,month,year,dayweek_text,time_text,crash_type,num_fatalities,speed_limit,state_name,sa4_name,lga_name,remoteness_name,road_type_name,christmas_period,easter_period,day_flag,time_of_day,load_ts
20205007,5,2020,Tuesday,07:15:00,Single,1,110,WA,Western Australia - Wheat Belt,Cuballing,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201001,5,2020,Tuesday,13:11:00,Single,1,50,NSW,Sydney - South West,Liverpool,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203066,5,2020,Tuesday,14:00:00,Single,1,60,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205024,5,2020,Tuesday,15:52:00,Single,1,110,WA,Perth - North West,Wanneroo,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202129,5,2020,Tuesday,17:30:00,Single,1,50,VIC,Geelong,Greater Geelong,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202019,5,2020,Tuesday,22:00:00,Single,1,80,VIC,Melbourne - Inner South,Monash,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20202073,5,2020,Wednesday,04:39:00,Single,1,100,VIC,Melbourne - South East,Cardinia,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202153,5,2020,Wednesday,05:46:00,Single,1,100,VIC,Shepparton,Campaspe,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203115,5,2020,Wednesday,13:00:00,Single,1,100,QLD,Wide Bay,North Burnett,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203088,5,2020,Wednesday,13:00:00,Single,1,70,QLD,Townsville,Townsville,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20205047,5,2020,Wednesday,14:36:00,Single,1,80,WA,Perth - North East,Mundaring,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202191,5,2020,Wednesday,15:47:00,Single,1,100,VIC,Bendigo,Greater Bendigo,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205075,5,2020,Wednesday,16:10:00,Single,1,70,WA,Perth - North West,Joondalup,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20206006,5,2020,Wednesday,16:22:00,Single,1,50,TAS,Hobart,Glenorchy,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203189,5,2020,Wednesday,18:00:00,Single,1,80,QLD,Queensland - Outback,Barcaldine,Very Remote Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20201194,5,2020,Wednesday,22:40:00,Single,1,100,NSW,Richmond - Tweed,Richmond Valley,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203025,4,2020,Friday,00:00:00,Single,1,50,QLD,Townsville,Townsville,Outer Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203086,4,2020,Friday,05:00:00,Multiple,2,100,QLD,Mackay - Isaac - Whitsunday,Whitsunday,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20203161,4,2020,Friday,05:00:00,Single,1,60,QLD,Gold Coast,Gold Coast,Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202081,4,2020,Friday,06:41:00,Single,1,100,VIC,Mornington Peninsula,Frankston,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203168,4,2020,Friday,14:00:00,Single,1,60,QLD,Gold Coast,Gold Coast,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202140,4,2020,Friday,17:29:00,Single,1,30,VIC,Bendigo,Greater Bendigo,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20205058,4,2020,Friday,17:54:00,Single,1,110,WA,Bunbury,Nannup,Outer Regional Australia,Arterial Road,No,Yes,Weekday,Day,2025-05-06T08:22:34
20201079,4,2020,Friday,20:30:00,Single,1,50,NSW,Far West and Orana,Broken Hill,Outer Regional Australia,Local Road,No,Yes,Weekend,Night,2025-05-06T08:22:34
20204025,4,2020,Friday,20:35:00,Single,1,80,SA,Adelaide - North,Salisbury,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20202125,4,2020,Friday,21:10:00,Multiple,2,110,VIC,Bendigo,Mount Alexander,Inner Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20204079,4,2020,Friday,21:28:00,Single,1,100,SA,Barossa - Yorke - Mid North,Barossa,Inner Regional Australia,Sub-arterial Road,No,Yes,Weekend,Night,2025-05-06T08:22:34
20202144,4,2020,Monday,04:50:00,Single,1,100,VIC,Hume,Mitchell,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203065,4,2020,Monday,06:00:00,Single,1,60,QLD,Sunshine Coast,Sunshine Coast,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201009,4,2020,Monday,15:50:00,Single,1,80,NSW,Richmond - Tweed,Lismore,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203100,4,2020,Monday,18:00:00,Single,1,100,QLD,Mackay - Isaac - Whitsunday,Mackay,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20203069,4,2020,Saturday,07:00:00,Single,1,70,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201036,4,2020,Saturday,07:50:00,Single,1,70,NSW,Hunter Valley exc Newcastle,Maitland,Major Cities of Australia,Arterial Road,No,Yes,Weekend,Day,2025-05-06T08:22:34
20208004,4,2020,Saturday,11:30:00,Multiple,2,80,ACT,Australian Capital Territory,Unincorporated ACT,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20205016,4,2020,Saturday,13:03:00,Single,1,80,WA,Perth - South East,Serpentine-Jarrahdale,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20204033,4,2020,Saturday,13:40:00,Multiple,2,60,SA,Adelaide - Central and Hills,Unley,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201222,4,2020,Saturday,13:45:00,Single,1,100,NSW,Richmond - Tweed,Byron,Inner Regional Australia,Access road,No,No,Weekend,Day,2025-05-06T08:22:34
20201053,4,2020,Saturday,13:48:00,Single,1,60,NSW,Illawarra,Wollongong,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201061,4,2020,Saturday,15:10:00,Single,1,50,NSW,Illawarra,Wollongong,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203061,4,2020,Saturday,19:00:00,Single,1,60,QLD,Brisbane - South,Brisbane,Major Cities of Australia,Pedestrian Thoroughfare,No,No,Weekend,Night,2025-05-06T08:22:34
20203215,4,2020,Saturday,19:00:00,Single,1,50,QLD,Brisbane - North,Brisbane,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20201082,4,2020,Sunday,00:05:00,Single,1,80,NSW,Sydney - South West,Liverpool,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20203023,4,2020,Sunday,01:00:00,Single,1,80,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20205078,4,2020,Sunday,02:00:00,Single,1,110,WA,Western Australia - Outback (South),Ngaanyatjarraku,Very Remote Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20201122,4,2020,Sunday,09:35:00,Single,1,60,NSW,Newcastle and Lake Macquarie,Newcastle,Major Cities of Australia,Collector Road,No,Yes,Weekend,Day,2025-05-06T08:22:34
20204006,4,2020,Sunday,12:15:00,Single,1,60,SA,South Australia - South East,Coorong,Outer Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20202186,4,2020,Sunday,13:26:00,Single,1,80,VIC,Melbourne - North East,Nillumbik,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203078,4,2020,Sunday,15:00:00,Single,1,100,QLD,Wide Bay,Fraser Coast,Inner Regional Australia,Sub-arterial Road,No,Yes,Weekend,Day,2025-05-06T08:22:34
20201013,4,2020,Sunday,15:40:00,Multiple,2,80,NSW,Sydney - Blacktown,Blacktown,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20203120,4,2020,Sunday,17:00:00,Single,1,100,QLD,Wide Bay,North Burnett,Outer Regional Australia,National or State Highway,No,Yes,Weekend,Day,2025-05-06T08:22:34
20207027,4,2020,Sunday,22:54:00,Single,1,100,NT,Darwin,Litchfield,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20201176,4,2020,Thursday,02:30:00,Single,1,80,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20201152,4,2020,Thursday,06:00:00,Single,1,100,NSW,Central West,Lithgow,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203028,4,2020,Thursday,08:00:00,Single,1,100,QLD,Darling Downs - Maranoa,Southern Downs,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202121,4,2020,Thursday,10:00:00,Single,1,80,VIC,Melbourne - Inner East,Whitehorse,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20204078,4,2020,Thursday,11:04:00,Single,1,80,SA,Adelaide - Central and Hills,Mount Barker,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201068,4,2020,Thursday,12:50:00,Single,1,60,NSW,Sydney - City and Inner South,Inner West,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201014,4,2020,Thursday,12:55:00,Single,1,90,NSW,Sydney - Parramatta,Parramatta,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20202183,4,2020,Thursday,13:57:00,Single,1,100,VIC,Melbourne - Outer East,Yarra Ranges,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203003,4,2020,Thursday,16:00:00,Single,1,80,QLD,Moreton Bay - North,Moreton Bay,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202002,4,2020,Tuesday,05:59:00,Single,1,80,VIC,Melbourne - West,Wyndham,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20201149,4,2020,Tuesday,07:15:00,Single,1,100,NSW,Riverina,Junee,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203221,4,2020,Tuesday,12:00:00,Single,1,60,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20205080,4,2020,Tuesday,15:40:00,Single,1,80,WA,Perth - North West,Joondalup,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201184,4,2020,Tuesday,16:30:00,Single,1,50,NSW,Sydney - Outer West and Blue Mountains,Penrith,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205046,4,2020,Tuesday,17:18:00,Single,1,50,WA,Mandurah,Mandurah,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20206004,4,2020,Tuesday,20:00:00,Single,1,100,TAS,West and North West,Circular Head,Outer Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203248,4,2020,Tuesday,21:00:00,Single,1,70,QLD,Brisbane - South,Brisbane,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202057,4,2020,Wednesday,00:33:00,Single,1,50,VIC,Melbourne - North East,Whittlesea,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20201141,4,2020,Wednesday,05:20:00,Single,1,60,NSW,Sydney - South West,Liverpool,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20205097,4,2020,Wednesday,06:15:00,Single,1,110,WA,Western Australia - Wheat Belt,Wandering,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201214,4,2020,Wednesday,06:30:00,Single,1,80,NSW,Coffs Harbour - Grafton,Coffs Harbour,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201010,4,2020,Wednesday,06:53:00,Single,1,60,NSW,Hunter Valley exc Newcastle,Cessnock,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201127,4,2020,Wednesday,08:25:00,Single,1,60,NSW,Mid North Coast,Port Macquarie-Hastings,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203054,4,2020,Wednesday,09:00:00,Single,1,100,QLD,Wide Bay,Bundaberg,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201057,4,2020,Wednesday,09:30:00,Single,1,100,NSW,Central West,Bathurst,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205034,4,2020,Wednesday,10:01:00,Multiple,2,60,WA,Bunbury,Manjimup,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205008,4,2020,Wednesday,10:24:00,Single,1,100,WA,Perth - South West,Rockingham,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201099,4,2020,Wednesday,10:31:00,Single,1,80,NSW,Southern Highlands and Shoalhaven,Shoalhaven,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201246,4,2020,Wednesday,11:15:00,Single,1,50,NSW,Central West,Bathurst,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202006,4,2020,Wednesday,12:55:00,Single,1,60,VIC,Melbourne - Inner East,Boroondara,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203138,4,2020,Wednesday,18:00:00,Single,1,50,QLD,Queensland - Outback,Mount Isa,Remote Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203091,4,2020,Wednesday,18:00:00,Single,1,50,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20204041,4,2020,Wednesday,19:00:00,Single,1,100,SA,South Australia - Outback,Wudinna,Very Remote Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202138,4,2020,Wednesday,20:30:00,Single,1,100,VIC,North West,West Wimmera,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202162,4,2020,Wednesday,22:00:00,Single,1,100,VIC,North West,Northern Grampians,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20206017,3,2020,Friday,00:15:00,Single,1,100,TAS,Hobart,Sorell,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20201029,3,2020,Friday,08:30:00,Single,1,100,NSW,Capital Region,Snowy Monaro,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203192,3,2020,Friday,10:00:00,Single,1,100,QLD,Townsville,Charters Towers,Very Remote Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201256,3,2020,Friday,14:05:00,Single,1,50,NSW,Sydney - Eastern Suburbs,Randwick,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205038,3,2020,Friday,14:35:00,Single,1,60,WA,Perth - South East,Armadale,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203240,3,2020,Friday,15:00:00,Multiple,2,100,QLD,Wide Bay,Gympie,Inner Regional Australia,Access road,No,No,Weekday,Day,2025-05-06T08:22:34
20201216,3,2020,Friday,18:05:00,Single,1,70,NSW,New England and North West,Walcha,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20202077,3,2020,Friday,19:20:00,Single,1,100,VIC,Ballarat,Central Goldfields,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20205070,3,2020,Monday,05:05:00,Single,1,90,WA,Perth - North West,Wanneroo,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20202135,3,2020,Monday,06:47:00,Single,1,80,VIC,Geelong,Greater Geelong,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202182,3,2020,Monday,07:05:00,Single,1,100,VIC,Warrnambool and South West,Warrnambool,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202181,3,2020,Monday,08:30:00,Single,1,100,VIC,Latrobe - Gippsland,South Gippsland,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203140,3,2020,Monday,11:00:00,Single,1,70,QLD,Brisbane - West,Brisbane,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202017,3,2020,Monday,12:00:00,Single,1,50,VIC,Latrobe - Gippsland,East Gippsland,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202005,3,2020,Monday,12:24:00,Single,1,60,VIC,Melbourne - Inner,Darebin,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205103,3,2020,Monday,12:50:00,Single,1,110,WA,Western Australia - Wheat Belt,Corrigin,Remote Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20202042,3,2020,Monday,12:55:00,Single,1,50,VIC,Geelong,Greater Geelong,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202027,3,2020,Monday,15:16:00,Single,1,60,VIC,Melbourne - West,Melton,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203186,3,2020,Monday,17:00:00,Single,1,60,QLD,Gold Coast,Gold Coast,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201077,3,2020,Monday,18:15:00,Single,1,60,NSW,Newcastle and Lake Macquarie,Lake Macquarie,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203231,3,2020,Monday,19:00:00,Single,1,60,QLD,Gold Coast,Gold Coast,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20203150,3,2020,Monday,23:00:00,Single,1,80,QLD,Cairns,Cassowary Coast,Outer Regional Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20204058,3,2020,Saturday,00:00:00,Single,1,100,SA,South Australia - Outback,Anangu Pitjantjatjara Yankunytjatjara,Very Remote Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20202155,3,2020,Saturday,00:26:00,Single,1,80,VIC,Melbourne - Outer East,Knox,Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20202173,3,2020,Saturday,01:05:00,Single,1,100,VIC,North West,Northern Grampians,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20202074,3,2020,Saturday,04:17:00,Single,1,60,VIC,Melbourne - Outer East,Yarra Ranges,Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20201183,3,2020,Saturday,04:21:00,Single,1,50,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20205006,3,2020,Saturday,04:23:00,Single,1,80,WA,Western Australia - Outback (North),Derby-West Kimberley,Very Remote Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20205126,3,2020,Saturday,04:49:00,Single,1,110,WA,Western Australia - Wheat Belt,Gingin,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20201168,3,2020,Saturday,06:05:00,Single,1,100,NSW,Riverina,Temora,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20205062,3,2020,Saturday,06:45:00,Single,1,110,WA,Western Australia - Wheat Belt,Plantagenet,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20203085,3,2020,Saturday,09:00:00,Single,1,60,QLD,Gold Coast,Gold Coast,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20204027,3,2020,Saturday,10:30:00,Single,1,110,SA,South Australia - Outback,Elliston,Very Remote Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20202055,3,2020,Saturday,12:40:00,Single,1,80,VIC,Shepparton,Greater Shepparton,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20204014,3,2020,Saturday,12:43:00,Single,1,100,SA,Adelaide - Central and Hills,Adelaide Hills,Inner Regional Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
